STT;SBD;GioiTinh;KV;HocLuc;HanhKiem;DTBLop12;MaHuyen;MaTruongPT;TO;VA;LI;HO;SI;SU;DI;GDCD;NN;
13467;37013467;Nu;;Kha;Tot;7,4;03;043;4,6;5;;;;4,25;6;7,5;3,6;
13468;37013468;Nu;;Kha;Tot;7,8;03;043;6,2;6,25;;;;4,5;6;8,75;3,8;
13469;37013469;Nu;2NT;Kha;Tot;7,8;03;043;6,8;6,5;;;;5,75;8,5;8,75;5,4;
13470;37013470;Nam;;Kha;Tot;7;03;047;7;6;;;;3,75;5,75;8,25;4,6;
13471;37013471;Nu;1;Kha;Tot;7,5;03;047;7,6;5,75;;;;4,75;6,25;8,5;3,8;
13472;37013472;Nam;1;Kha;Tot;7,7;03;047;7;6,25;5,5;4;6,25;;;;4;
13473;37013473;Nam;1;Kha;Tot;7,6;03;047;8;6,5;6;4;5,75;;;;2,8;
13474;37013474;Nam;;Kha;Kha;6,5;03;047;7,4;4,25;;;;3,5;4;;1,8;
13475;37013475;Nam;;Kha;Tot;6,8;03;047;7;6,5;;;;5;6,75;9,5;3,2;
13476;37013476;Nam;1;Gioi;Tot;8,6;03;047;9,4;6,75;7,75;8;4;;;;5;
13477;37013477;Nam;1;Gioi;Tot;8,7;03;047;9,4;7;7,75;7,75;7;;;;5;
13478;37013478;Nu;1;Gioi;Tot;8,6;03;047;8,8;7,75;7,5;5,5;5,5;;;;5,6;
13479;37013479;Nu;1;Gioi;Tot;8,3;03;047;7,6;6,75;6,25;4;5,5;;;;7,6;
13480;37013480;Nam;;Kha;Tot;8;03;047;7,4;5,5;5,75;2,25;4;;;;4,8;
13481;37013481;Nam;1;Yeu;Trung binh;5,5;03;047;3,6;4,25;;;;4,75;4;7,75;2,8;
13482;37013482;Nu;;Gioi;Tot;8;03;047;6,6;7;;;;3,5;8;8,75;2,8;
13483;37013483;Nu;;Kha;Tot;7,3;03;047;5;6,5;;;;5,5;6,25;8,75;4;
13484;37013484;Nam;1;Kha;Tot;7,6;03;047;8,4;6,25;;;;6;8,25;9,25;3,4;
13485;37013485;Nam;;Trung binh;Kha;6,4;03;047;4,6;2,75;;;;4;3,75;;3;
13486;37013486;Nu;;Kha;Tot;7,9;03;047;5,6;6,25;;;;5,25;7,5;8,75;2;
13487;37013487;Nam;;Kha;Tot;7,2;03;047;5,8;4,5;;;;3,5;5;8;3,6;
13488;37013488;Nam;;Kha;Tot;7,7;03;047;6;3,75;;;;8;7,75;9,25;3,6;
13489;37013489;Nam;;Trung binh;Kha;6,1;03;047;3;3,25;;;;4,5;5;5,5;2,2;
13490;37013490;Nam;;Trung binh;Kha;7;03;047;5,4;4,25;;;;1,5;6;9,25;2,4;
13491;37013491;Nu;;Kha;Tot;7,3;03;047;6,4;5,25;;;;4,5;5,75;9,25;2,6;
13492;37013492;Nu;1;Gioi;Tot;8,3;03;047;7,8;6,5;;;;5;7,25;8,5;4;
13493;37013493;Nu;1;Kha;Tot;7,9;03;047;7;5,5;3,25;4,75;5;;;;4,6;
13494;37013494;Nu;1;Kha;Tot;7;03;047;4,2;7,25;;;;5,25;5,75;7,25;4,4;
13495;37013495;Nam;;Kha;Tot;7,1;03;047;5,4;5,25;;;;3;6,5;8,75;3,4;
13496;37013496;Nam;1;Kha;Kha;7,3;03;047;7,6;7;;;;5,75;7,25;8,75;4,2;
13497;37013497;Nu;1;Trung binh;Tot;7;03;047;5,8;5,75;;;;2;6,25;9;3,2;
13498;37013498;Nu;;Kha;Tot;8,1;03;047;7,8;7,5;;;;6,75;6,5;9;6,2;
13499;37013499;Nu;1;Gioi;Tot;8,8;03;047;8,8;7,25;7;6,5;5,5;;;;7;
13500;37013500;Nu;1;Gioi;Tot;8,3;03;047;8;6,75;;;;5,75;5,25;9;5;
13501;37013501;Nu;;Trung binh;Tot;6,7;03;047;4,8;6,25;;;;3;7;8,25;3,2;
13502;37013502;Nu;;Gioi;Tot;8,3;03;047;7,2;6,5;;;;5;5,75;9;6;
13503;37013503;Nu;;Kha;Tot;7,5;03;047;4,8;6;;;;4;6,25;8,5;2,4;
13504;37013504;Nu;1;Kha;Tot;7,9;03;047;7,8;6;;;;7;7,25;9;5;
13505;37013505;Nam;;Trung binh;Kha;6,6;03;047;4,2;3,5;;;;4;7;8,75;2;
13506;37013506;Nam;;Yeu;Kha;4,7;03;047;3,2;2,75;;;;6;7;7,75;2,6;
13507;37013507;Nam;1;Trung binh;Kha;6,3;03;047;4,2;5,25;;;;5,5;7;8;2;
13508;37013508;Nu;;Kha;Tot;7,9;03;047;6;5,25;;;;4,75;6,5;7,5;2,8;
13509;37013509;Nam;1;Kha;Tot;7,6;03;047;8;6,75;;;;5,25;6,75;9,25;5,4;
13510;37013510;Nam;1;Kha;Tot;7,5;03;047;7,2;6;4,25;4;5,25;;;;2,8;
13511;37013511;Nam;1;Kha;Tot;7,2;03;047;4,8;5,75;;;;3,25;6;9;3;
13512;37013512;Nu;;Trung binh;Kha;7,2;03;047;5;6;;;;4,5;5;8;3,4;
13513;37013513;Nu;1;Gioi;Tot;8,4;03;047;8,4;7,25;;;;6,5;7,5;8,25;6,8;
13514;37013514;Nam;1;Kha;Tot;7,3;03;047;7,6;5;;;;4,5;7;9,5;3,6;
13515;37013515;Nam;;Kha;Tot;7,4;03;047;3,6;6;;;;4;5,5;9;3,8;
13516;37013516;Nam;1;Gioi;Tot;8,7;03;047;8,6;6,75;8,5;4;5,75;;;;9;
13517;37013517;Nam;;Kha;Tot;7,1;03;047;6,2;3,5;;;;4;7,25;7,5;3,2;
13518;37013518;Nam;;Kha;Tot;6,6;03;047;5;3,25;;;;2,75;7,75;7,5;3,2;
13519;37013519;Nam;;Kha;Tot;7;03;047;5,8;5;;;;7;6,75;9;3,6;
13520;37013520;Nu;1;Kha;Kha;7;03;047;5,4;6,5;;;;5;6,5;9;4,6;
13521;37013521;Nu;1;Gioi;Tot;8,5;03;047;8,8;8,25;;;;8,75;7;9;7,8;
13522;37013522;Nu;1;Gioi;Tot;8,4;03;047;8,8;8,25;;;;6,5;8,5;9;5;
13523;37013523;Nu;1;Kha;Tot;7,9;03;047;7;7;;;;5,5;5,25;8;5,2;
13524;37013524;Nu;1;Kha;Tot;7,9;03;047;7,4;7,75;;;;4,75;7,25;9,5;5,6;
13525;37013525;Nam;;Kha;Tot;7,3;03;047;7;4,5;;;;4,25;7;9,25;4,6;
13526;37013526;Nam;1;Kha;Tot;7,6;03;047;4,8;4,25;;;;2,5;3,75;8;3,6;
13527;37013527;Nam;1;Gioi;Tot;8,4;03;047;8,8;6,5;8,25;8,25;5;;;;5,8;
13528;37013528;Nam;;Trung binh;Kha;6,7;03;047;2,4;2,25;;;;4,25;3,75;6,5;3;
13529;37013529;Nu;;Kha;Tot;7,3;03;047;5,8;2,75;;;;3,5;6,25;8,25;2,2;
13530;37013530;Nam;;Kha;Tot;7,2;03;047;5,2;4,25;;;;2,5;7,75;9,5;3;
13531;37013531;Nam;;Trung binh;Trung binh;6,7;03;047;5,4;3;;;;3,5;3,75;8;3,4;
13532;37013532;Nam;1;Kha;Kha;7,5;03;047;7;6;;;;2,75;6,75;9,25;4,2;
13533;37013533;Nam;;Trung binh;Kha;6,6;03;047;4,4;5;;;;4,75;7;8,5;3;
13534;37013534;Nam;;Trung binh;Kha;7,3;03;047;6,8;5,25;;;;2,75;7,75;9,25;2,2;
13535;37013535;Nam;;Yeu;Trung binh;5,1;03;047;;;;;;;;;;
13536;37013536;Nam;;Kha;Tot;7,1;03;047;3,4;6,5;;;;4;6;8,75;2;
13537;37013537;Nam;;Kha;Tot;7,2;03;047;4,6;3,75;;;;2,25;7,25;7,25;2,6;
13538;37013538;Nam;;Trung binh;Tot;7,3;03;047;6,6;6;;;;5,25;7,75;9;3,2;
13539;37013539;Nu;1;Kha;Tot;7,3;03;047;7;5,75;;;;4,25;4,75;8,5;4,6;
13540;37013540;Nu;;Gioi;Tot;8,3;03;047;7,2;7,75;;;;5,5;6,75;8,75;3,2;
13541;37013541;Nu;;Kha;Tot;7,4;03;047;5,6;5,5;;;;7;7;9,5;4,6;
13542;37013542;Nam;1;Gioi;Tot;8,2;03;047;8,4;6,25;6,75;7,5;6,75;;;;3,8;
13543;37013543;Nu;;Trung binh;Tot;7,3;03;047;6,6;5,75;;;;7,5;6,75;9,5;4,2;
13544;37013544;Nu;1;Gioi;Tot;8,4;03;047;8;8;;;;5,75;6,75;9,25;7,4;
13545;37013545;Nam;;Kha;Tot;7,3;03;047;7,8;5,75;;;;5,75;7;9;3,4;
13546;37013546;Nam;1;Gioi;Tot;8,2;03;047;8,8;7,5;7;6,25;5;;;;4,6;
13547;37013547;Nu;;Gioi;Tot;8;03;047;7,6;6,75;;;;5,25;7;9,75;4;
13548;37013548;Nam;;Trung binh;Kha;6,2;03;047;4,6;5,25;;;;5,25;7,25;7,75;3,2;
13549;37013549;Nam;;Kha;Kha;7,1;03;047;7,2;7,25;;;;3,75;7;8,75;2,8;
13550;37013550;Nu;;Kha;Tot;7,2;03;047;5,6;6,75;;;;5;5,5;9;4;
13551;37013551;Nu;1;Kha;Tot;7,2;03;047;6,8;6,75;;;;5;7;8;4,8;
13552;37013552;Nam;1;Kha;Tot;7,3;03;047;7,6;5,75;5;5;4;;;;5;
13553;37013553;Nam;1;Kha;Tot;7,3;03;047;7,6;5,75;;;;6,5;7,25;8,75;3,4;
13554;37013554;Nu;;Kha;Tot;7,6;03;047;8;6,75;;;;5,75;6,5;9,25;5;
13555;37013555;Nam;1;Gioi;Tot;8,2;03;047;8,6;6;7;6,5;5,5;;;;4,8;
13556;37013556;Nam;;Kha;Tot;7;03;047;7,8;3;;;;4,25;8;9;3,4;
13557;37013557;Nu;1;Kha;Tot;8,1;03;047;8,4;6,25;;;;3,5;6,25;9;6;
13558;37013558;Nam;;Trung binh;Kha;6,9;03;047;6,2;5;;;;3,75;5;7,75;3,2;
13559;37013559;Nam;;Trung binh;Kha;6,1;03;047;4,6;4,75;;;;5,25;7,5;9,25;4,2;
13560;37013560;Nam;;Trung binh;Tot;7,1;03;047;4,8;6,5;;;;5,25;5,75;8,25;3;
13561;37013561;Nu;1;Gioi;Tot;8,9;03;047;9,2;7,5;6,75;8,25;6,5;;;;6,8;
13562;37013562;Nam;;Kha;Tot;7,4;03;047;6,4;6,5;;;;5,5;6,75;8,75;4,8;
13563;37013563;Nu;1;Kha;Tot;7,5;03;047;6,2;6,75;;;;6,5;6,75;9,5;6,4;
13564;37013564;Nu;;Kha;Kha;6,7;03;047;3,4;4,5;;;;3,25;6;8,25;3,4;
13565;37013565;Nam;1;Kha;Tot;7;03;047;6;3,25;;;;3,5;4,75;9,5;3;
13566;37013566;Nam;;Kha;Tot;7,4;03;047;7;4;;;;3,25;5,75;8,5;1,8;
13567;37013567;Nam;;Trung binh;Kha;6,8;03;047;6,4;5,25;;;;2,75;5,25;7,5;1,6;
13568;37013568;Nu;1;Kha;Tot;7,8;03;047;7,4;5,75;6,5;4,5;5,25;;;;4,2;
13569;37013569;Nu;1;Kha;Tot;7,5;03;047;5,4;5,75;;;;4,25;6,75;8,25;3,6;
13570;37013570;Nam;;Kha;Tot;7,4;03;047;5,8;3,75;;;;7,25;7,5;8,5;4,2;
13571;37013571;Nu;1;Kha;Tot;7,8;03;047;7;7;;;;5,5;7,5;9,25;6;
13572;37013572;Nu;1;Gioi;Tot;8,3;03;047;9,4;6,5;;;;5;8,25;9,75;6;
13573;37013573;Nu;1;Gioi;Tot;8;03;047;6,4;6;;;;4,75;5,5;8,75;4,4;
13574;37013574;Nam;;Trung binh;Tot;6,3;03;047;4,2;3,75;;;;3;5,5;7;3,4;
13575;37013575;Nam;1;Trung binh;Kha;6,1;03;047;4,4;4,75;;;;2,25;;;5,4;
13576;37013576;Nu;1;Gioi;Tot;8,2;03;047;7,4;6,5;;;;5;6,75;8,5;4,8;
13577;37013577;Nu;1;Gioi;Tot;8,3;03;047;6,8;7;;;;4;6,75;9;5,8;
13578;37013578;Nu;;Kha;Tot;7;03;047;5;5;;;;3,5;7;8,25;3;
13579;37013579;Nu;;Kha;Tot;7,6;03;047;7,6;5,75;;;;6,25;7;9;5,4;
13580;37013580;Nu;1;Gioi;Tot;8,4;03;047;6,2;5,75;;;;5;7;8,5;4,8;
13581;37013581;Nu;1;Kha;Tot;7,8;03;047;6;5;;;;4,25;6,5;8,75;4,2;
13582;37013582;Nu;;Kha;Tot;7,8;03;047;6,6;7;;;;4,75;7,25;8,75;2,2;
13583;37013583;Nu;;Trung binh;Tot;5,7;03;047;2,4;5,25;;;;2,5;6;7,25;2,6;
13584;37013584;Nam;1;Kha;Tot;7,9;03;047;8;7,25;;;;6,25;7;9;4,8;
13585;37013585;Nam;1;Kha;Tot;7,6;03;047;8,2;5;;;;5,75;7,25;9,25;3,4;
13586;37013586;Nu;1;Gioi;Tot;8;03;047;7,4;7,75;;;;8;5,75;8,5;4,4;
13587;37013587;Nu;1;Kha;Tot;7,9;03;047;8,6;6,5;6,75;7,5;5,25;;;;4,8;
13588;37013588;Nam;;Trung binh;Kha;6,2;03;047;2,6;4,25;;;;3,75;5,25;7,75;3;
13589;37013589;Nu;1;Kha;Tot;8,2;03;047;8,6;7;;;;6,5;6,75;8,75;7,8;
13590;37013590;Nu;1;Gioi;Tot;8,8;03;047;7,8;7,5;;;;4,5;7;9,75;6;
13591;37013591;Nu;1;Gioi;Tot;8,6;03;047;8,6;8,5;7;7,75;6,25;;;;4,8;
13592;37013592;Nu;1;Kha;Tot;7,4;03;047;5,6;5,5;;;;4,5;6;8,25;4,4;
13593;37013593;Nam;1;Kha;Tot;7,7;03;047;7,2;7,25;;;;7,25;7,25;9,5;4;
13594;37013594;Nam;;Trung binh;Tot;6,7;03;047;5,4;5,25;;;;4,5;7,5;9;4,2;
13595;37013595;Nam;1;Kha;Tot;7,5;03;047;5;5,5;5;6,25;4,25;;;;4,2;
13596;37013596;Nam;;Trung binh;Tot;6,7;03;047;3,8;3,5;;;;4,25;5,25;7,75;4,2;
13597;37013597;Nam;1;Gioi;Tot;8,1;03;047;8;6;;;;5,5;6,75;7,5;3,8;
13598;37013598;Nam;1;Gioi;Tot;8,6;03;047;8,6;5,5;7;7,75;6,25;;;;5,8;
13599;37013599;Nam;;Kha;Kha;7,1;03;047;4,8;3,75;;;;4;6;9,25;3,2;
13600;37013600;Nu;1;Kha;Tot;7,8;03;047;7;6,25;;;;3,25;6,25;9;4,6;
13601;37013601;Nu;1;Kha;Tot;8,1;03;047;7,4;6,5;;;;5,75;7,25;9,5;4,2;
13602;37013602;Nu;1;Gioi;Tot;8,5;03;047;8,6;5,75;7,75;7,75;5,75;;;;5,2;
13603;37013603;Nam;1;Kha;Tot;7,7;03;047;7,2;6,75;;;;6,75;7;9,75;4,2;
13604;37013604;Nu;;Kha;Kha;7;03;047;5;4,5;;;;3,25;5;8,5;3,2;
13605;37013605;Nu;;Kha;Tot;7,5;03;047;6;7;;;;3,25;6;8,75;3,6;
13606;37013606;Nu;;Kha;Tot;8,1;03;047;7,2;6,75;;;;3,75;5;9;3,8;
13607;37013607;Nu;;Kha;Tot;7,4;03;047;7,6;6,25;;;;5,75;6,5;8,75;5,4;
13608;37013608;Nu;1;Kha;Tot;7,8;03;047;7,4;5,5;;;;5,5;6,5;9;4,6;
13609;37013609;Nu;1;Trung binh;Tot;7,1;03;047;4,6;6,5;;;;2,25;6,5;8,75;4,2;
13610;37013610;Nu;1;Gioi;Tot;8,3;03;047;8,2;7,75;;;;3,75;7;9,5;5;
13611;37013611;Nu;1;Kha;Tot;6,7;03;047;5,6;6,25;;;;5,25;8;8,75;3,6;
13612;37013612;Nu;1;Gioi;Tot;8,6;03;047;7,6;8;;;;7,25;8;9,5;6,4;
13613;37013613;Nu;1;Gioi;Tot;8,2;03;047;8,2;8;;;;5;6,75;9,25;5,8;
13614;37013614;Nu;1;Gioi;Tot;8,6;03;047;8,8;6,5;7;6;6;;;;6,6;
13615;37013615;Nu;1;Kha;Tot;8,1;03;047;7;6,75;;;;5,5;6;9,5;5;
13616;37013616;Nam;;Trung binh;Kha;6,8;03;047;3,8;3,75;;;;4;5,5;8,75;4,6;
13617;37013617;Nu;1;Gioi;Tot;8,1;03;047;7,6;6,5;;;;3,75;8;9;5;
13618;37013618;Nu;;Kha;Tot;8,1;03;047;7,6;6,5;;;;4;7;9,5;3,8;
13619;37013619;Nam;1;Kha;Tot;7,9;03;047;7,4;6;;;;5,5;7,75;8,75;4,8;
13620;37013620;Nu;1;Kha;Kha;7;03;047;4,2;6,75;;;;4,75;5,75;8,25;4,2;
13621;37013621;Nu;1;Kha;Tot;7,5;03;047;6,2;6,25;;;;6,25;7,75;9;5,2;
13622;37013622;Nu;1;Kha;Tot;7,1;03;047;4,8;6,25;;;;4,25;7,25;9;6;
13623;37013623;Nam;1;Kha;Tot;7,9;03;047;8;6,5;7;5,25;5,5;;;;5,2;
13624;37013624;Nam;1;Kha;Tot;7,9;03;047;8;6,5;7,75;3,75;5;;;;4,4;
13625;37013625;Nu;;Kha;Tot;7,6;03;047;6,2;6,5;;;;4;6,75;6,75;4,4;
13626;37013626;Nu;1;Gioi;Tot;8,2;03;047;7;6,75;;;;4,25;8;9,25;5,2;
13627;37013627;Nam;;Kha;Tot;7;03;047;6,2;6;;;;5,25;6;8;3,4;
13628;37013628;Nam;;Trung binh;Kha;7,1;03;047;7,2;5,75;;;;4;5,5;8,75;5,2;
13629;37013629;Nam;;Trung binh;Kha;5,9;03;047;5,6;5;;;;3,75;6,25;8,5;3,8;
13630;37013630;Nam;1;Kha;Tot;7,3;03;047;6,4;4;;;;4;7,5;9,5;3,8;
13631;37013631;Nu;1;Kha;Tot;7,3;03;047;5,6;6;;;;4,5;5,25;8,25;3,8;
13632;37013632;Nam;;Trung binh;Trung binh;6;03;047;2,2;4;;;;6,25;5,5;7,25;1,6;
13633;37013633;Nam;1;Trung binh;Kha;5,9;03;047;2,4;4;;;;3,75;6;5,75;3,6;
13634;37013634;Nam;1;Trung binh;Tot;6,5;03;047;5,4;4;;;;4,5;6,25;7,75;3;
13635;37013635;Nam;1;Gioi;Tot;8,2;03;047;8,4;5;8;3,75;5;;;;7,6;
13636;37013636;Nam;1;Kha;Tot;7,6;03;047;4,6;5,5;;;;3,75;7,75;8;3,8;
13637;37013637;Nam;1;Trung binh;Kha;6,6;03;047;7,2;5,5;5,25;4,5;4,25;;;;4;
13638;37013638;Nam;;Kha;Tot;7;03;047;2,8;5;;;;6;7,25;7,75;2,6;
13639;37013639;Nu;1;Gioi;Tot;8,3;03;047;7,6;7,25;;;;5;9;9,5;6,6;
13640;37013640;Nu;1;Kha;Tot;7,3;03;047;4,4;6;;;;4,75;5,25;8,25;2,8;
13641;37013641;Nu;1;Gioi;Tot;8,6;03;047;8,4;7;;;;4,5;7,25;9;5;
13642;37013642;Nu;1;Gioi;Tot;8,4;03;047;8,6;8;;;;4,5;6;9;7;
13643;37013643;Nu;;Kha;Tot;7,3;03;047;5,4;6,25;;;;3,25;6,25;7,75;2,4;
13644;37013644;Nam;1;Kha;Tot;7,1;03;047;6,6;6,5;;;;2,75;6,25;9;3,8;
13645;37013645;Nam;;Kha;Tot;7,4;03;047;7,8;6;;;;4,25;6,75;8,5;3,8;
13646;37013646;Nam;1;Kha;Tot;7,8;03;047;9;6;6,5;7,25;5;;;;3,8;
13647;37013647;Nu;;Kha;Tot;7,2;03;047;5,6;6,25;;;;3,75;5,25;9;3,8;
13648;37013648;Nam;1;Gioi;Tot;8;03;047;7,6;7;6,75;5,75;5,25;;;;5,6;
13649;37013649;Nu;;Kha;Kha;7,1;03;047;3,8;5,5;;;;4,5;7,5;9,5;3,6;
13650;37013650;Nam;;Gioi;Tot;8,2;03;047;7,8;6,25;;;;7,75;7,5;9,75;5,6;
13651;37013651;Nu;;Kha;Tot;7,7;03;047;6,6;5;;;;7;8,25;8,75;4,6;
13652;37013652;Nu;;Kha;Tot;7,8;03;047;7;6,5;;;;4,25;6,25;9,75;2;
13653;37013653;Nu;;Kha;Tot;7,3;03;047;7,4;4,5;;;;4,5;7,25;9;4,4;
13654;37013654;Nam;;Kha;Tot;7,1;03;047;6,2;2,5;;;;2,5;7;9,5;2,4;
13655;37013655;Nam;;Kha;Tot;7,2;03;047;6,6;3;;;;4,5;6,5;8,5;4,6;
13656;37013656;Nu;1;Gioi;Tot;8,5;03;047;8,8;7;;;;6,25;7;10;6,6;
13657;37013657;Nam;;Kha;Tot;7,2;03;047;6,8;5,25;;;;6,75;6,25;8;3,8;
13658;37013658;Nam;;Kha;Tot;6,8;03;047;4,8;4,5;;;;4,25;7,75;8;4,2;
13659;37013659;Nam;;Trung binh;Kha;6,5;03;047;4,2;3,25;;;;4,5;6;7,5;2,6;
13660;37013660;Nu;1;Kha;Tot;7,9;03;047;7;6;;;;5;6,75;9;5,8;
13661;37013661;Nam;;Kha;Tot;7,5;03;047;5;5;;;;6,25;6;8,75;3,2;
13662;37013662;Nu;1;Gioi;Tot;8,4;03;047;8,4;6,5;6,25;7,5;5;;;;4;
13663;37013663;Nu;1;Gioi;Tot;8,5;03;047;8,2;6,75;;;;4,75;7,25;8,25;4;
13664;37013664;Nu;1;Kha;Tot;7,2;03;047;6;4,5;;;;4;6,75;8,75;4;
13665;37013665;Nu;;Kha;Tot;6,9;03;047;3,6;5,75;;;;3;4,75;7,75;3;
13666;37013666;Nu;;Kha;Tot;7,6;03;047;4,4;6,75;;;;5,25;5,75;9,75;2;
13667;37013667;Nu;;Kha;Tot;7,4;03;047;6;5,25;;;;5;7,25;9,25;4;
13668;37013668;Nu;1;Gioi;Tot;8,4;03;047;9,4;7,25;8,25;6,75;5,75;;;;7,8;
13669;37013669;Nu;1;Kha;Tot;7,9;03;047;6;5;;;;5;6,75;7,5;3,4;
13670;37013670;Nam;;Kha;Kha;6,7;03;047;3,6;3,25;;;;4;5,25;8,75;3;
13671;37013671;Nam;1;Kha;Tot;7,7;03;047;7,4;6,25;;;;5;8;9,5;4,2;
13672;37013672;Nam;;Gioi;Tot;8,3;03;047;8,2;5,5;;;;7,5;7,5;9,25;4,2;
13673;37013673;Nam;;Trung binh;Kha;6,2;03;047;3;0,5;;;;4,25;2,75;;4,2;
13674;37013674;Nam;1;Kha;Tot;7,8;03;047;7,6;5;4;7,75;5,75;;;;4,2;
13675;37013675;Nu;;Kha;Tot;7,1;03;047;6,6;4,25;;;;3;4,5;8;4;
13676;37013676;Nam;;Trung binh;Trung binh;5,5;03;047;5,6;5,5;;;;4,75;4,25;8;3;
13677;37013677;Nam;;Kha;Tot;7;03;047;6;3,75;;;;2,75;8,5;8,75;1,8;
13678;37013678;Nu;;Kha;Tot;7,1;03;047;4,2;6,5;;;;3,5;6;8,25;3;
13679;37013679;Nu;1;Gioi;Tot;8,6;03;047;8,8;6,5;7,75;6,75;6;;;;6,6;
13680;37013680;Nu;1;Kha;Tot;7,5;03;047;6;6,25;;;;5,5;6,75;9,25;3,8;
13681;37013681;Nu;;Trung binh;Tot;6,8;03;047;5;5,75;;;;4,5;6,75;9;2,8;
13682;37013682;Nu;;Kha;Tot;7,6;03;047;7,8;6,5;;;;4;7,5;8,5;3,4;
13683;37013683;Nu;;Kha;Tot;7,8;03;047;6;6,25;;;;4;6,75;8,5;3;
13684;37013684;Nam;;Trung binh;Tot;6,7;03;047;;;;;;;;;;
13685;37013685;Nam;1;Kha;Tot;7,4;03;047;8;6,25;;;;5;7,75;9;5,2;
13686;37013686;Nu;1;Kha;Tot;6,9;03;047;4,6;7;;;;3;6;7,5;2,4;
13687;37013687;Nu;1;Kha;Tot;7,9;03;047;8;6,75;;;;3,75;5,25;9,25;5,4;
13688;37013688;Nu;1;Kha;Tot;7,6;03;047;6,6;5,75;;;;4,5;6,5;9,25;5;
13689;37013689;Nu;;Kha;Tot;7,6;03;047;6,4;7,75;;;;4,25;6,25;9;2,2;
13690;37013690;Nam;1;Trung binh;Tot;7,1;03;047;6,4;6,25;;;;7,25;7,75;8,75;1,4;
13691;37013691;Nu;1;Gioi;Tot;8;03;047;8,8;6,75;7,75;4,25;6,25;;;;5,2;
13692;37013692;Nam;;Kha;Tot;6,7;03;047;6,4;5,75;;;;4,75;7;8,25;3,8;
13693;37013693;Nam;;Kha;Tot;6,8;03;047;8;6,25;;;;7,5;7,25;9,5;4,2;
13694;37013694;Nu;1;Gioi;Tot;8,1;03;047;7,6;7;;;;5,75;7;9;5;
13695;37013695;Nam;1;Kha;Kha;7,4;03;047;7,2;6;5,5;2,25;4,25;;;;5,6;
13696;37013696;Nam;1;Kha;Tot;7,8;03;047;8,4;5,75;7,25;3,5;4,75;;;;4,6;
13697;37013697;Nam;;Kha;Tot;7;03;047;5,8;5,25;;;;6,75;7,25;8,5;2,2;
13698;37013698;Nu;1;Gioi;Tot;8,1;03;047;8;7,5;;;;4;7,5;9,25;4,8;
13699;37013699;Nu;1;Gioi;Tot;8,2;03;047;7;7,75;;;;5;6,75;7,25;5;
13700;37013700;Nu;1;Gioi;Tot;8,8;03;047;9;8,75;;;;8,75;7,75;9,5;5,6;
13701;37013701;Nam;;Trung binh;Kha;6,1;03;047;4,8;4,75;;;;3,5;7,25;7,75;3,6;
13702;37013702;Nam;1;Gioi;Tot;8,3;03;047;7,4;6;6;5;3,5;;;;4,4;
13703;37013703;Nu;1;Gioi;Tot;8,8;03;047;8;7,5;6,5;5,75;4;;;;4,6;
13704;37013704;Nu;;Kha;Tot;7,8;03;047;5,4;7;;;;7;7;9;3,4;
13705;37013705;Nu;1;Trung binh;Tot;6,7;03;047;5;5,75;;;;2,75;5;7;2,8;
13706;37013706;Nu;;Kha;Tot;8;03;047;7;6;;;;4,5;6,25;8,25;3,6;
13707;37013707;Nam;1;Gioi;Tot;8,3;03;047;8,8;6,75;7;4,75;7,25;;;;5,2;
13708;37013708;Nam;;Kha;Tot;7,6;03;047;6,6;6,75;;;;4,25;7,5;9,25;3,2;
13709;37013709;Nam;;Kha;Tot;7,8;03;047;6,2;6,5;;;;5,25;6,5;7;2,6;
13710;37013710;Nu;;Yeu;Trung binh;5,2;03;047;;;;;;;;;;
13711;37013711;Nam;1;Kha;Tot;7,9;03;047;8,4;6,75;6,75;3,75;4,5;;;;4,2;
13712;37013712;Nam;1;Kha;Tot;7,7;03;047;8;6;5,75;5,75;4;;;;4,6;
13713;37013713;Nam;;Kha;Tot;7,1;03;047;4,4;5,25;;;;4,25;5,25;7,5;4;
13714;37013714;Nu;1;Gioi;Tot;8,7;03;047;8,6;6,5;7;6,75;6,5;;;;6;
13715;37013715;Nam;1;Gioi;Tot;8,4;03;047;8,6;6,5;7,25;7,25;5,25;;;;5,2;
13716;37013716;Nu;1;Gioi;Tot;8,4;03;047;8,2;6,5;6,25;5;5;;;;4,6;
13717;37013717;Nam;;Kha;Tot;7,4;03;047;6,6;6,25;;;;5,75;7,5;8,5;3,8;
13718;37013718;Nam;1;Kha;Tot;7,8;03;047;7,2;6,75;6,5;6,75;7,5;;;;3,6;
13719;37013719;Nu;1;Kha;Tot;7,7;03;047;8,6;7;7,5;4,25;4,5;;;;5,8;
13720;37013720;Nam;1;Kha;Tot;7,4;03;047;7,4;7,25;;;;6,25;8;9,25;3;
13721;37013721;Nam;;Trung binh;Kha;6,2;03;047;3,6;4,5;;;;4;6,5;8,75;3;
13722;37013722;Nam;;Kha;Tot;7,6;03;047;5,8;6,5;;;;2,5;7,25;8,25;3,6;
13723;37013723;Nam;1;Gioi;Tot;8,6;03;047;8,8;8;8,5;7,5;5,25;;;;3,2;
13724;37013724;Nu;1;Kha;Tot;7,7;03;047;6,8;6,25;;;;5;6,75;9,5;3,4;
13725;37013725;Nu;;Trung binh;Tot;6,3;03;047;2,6;4;;;;4;4,25;5,5;2,6;
